nose y,nose x,nose c,left eye y,left eye x,left eye c,right eye y,right eye x,right eye c,left ear y,left ear x,left ear c,right ear y,right ear x,right ear c,left shoulder y,left shoulder x,left shoulder c,right shoulder y,right shoulder x,right shoulder c,left elbow y,left elbow x,left elbow c,right elbow y,right elbow x,right elbow c,left wrist y,left wrist x,left wrist c,right wrist y,right wrist x,right wrist c,left hip y,left hip x,left hip c,right hip y,right hip x,right hip c,left knee y,left knee x,left knee c,right knee y,right knee x,right knee c,left ankle y,left ankle x,left ankle c,right ankle y,right ankle x,right ankle c,Timestamp
0.19168454,0.500836,0.011868255,0.13597336,0.56014466,0.01054144,0.16162473,0.47654712,0.0070482134,0.09414809,0.5944326,0.0044354973,0.03015472,0.6093864,0.015261079,0.19608474,0.59864354,0.017720329,0.23848532,0.5724725,0.025578775,0.45763287,0.6942961,0.015649546,0.42197794,0.31545267,0.014425728,0.5503675,0.65933275,0.004655673,0.5164274,0.40173194,0.005760351,0.52073336,0.4723081,0.029514203,0.8429903,0.2728784,0.045544215,0.5887104,0.75794184,0.019702746,0.8713056,0.44615227,0.01707098,1.0021383,0.63521713,0.04142682,0.83000124,0.4952985,0.008981107,1.6938062719090003E9
0.19423416,0.5007899,0.013106989,0.15567857,0.5579715,0.013692343,0.16523892,0.47810316,0.0079870345,0.11365959,0.5960493,0.0063923043,0.029502854,0.57110476,0.015872443,0.19988146,0.5994925,0.019846765,0.24298841,0.5750307,0.02546827,0.45667303,0.6973375,0.01436361,0.41959655,0.3146846,0.011427898,0.54935956,0.6250205,0.0047476236,0.49323213,0.40098822,0.005032811,0.49474892,0.488752,0.02953396,0.8571524,0.27322307,0.055369444,0.5881617,0.7584816,0.02072234,0.8476087,0.45140466,0.015366336,1.0014834,0.63554674,0.03485391,0.80883193,0.5124814,0.0076338104,1.6938062719272304E9
0.19229029,0.49910197,0.012627474,0.13856626,0.55893457,0.010952999,0.16275278,0.47687802,0.0076013356,0.09423204,0.59520537,0.004881696,0.020979926,0.4576919,0.0108639635,0.19633391,0.59774786,0.01922786,0.23848164,0.5715828,0.026711334,0.45599437,0.69336903,0.01581522,0.41987178,0.31626058,0.0153467115,0.55156803,0.6599003,0.004996713,0.49488062,0.40446967,0.0059229364,0.5041632,0.4502899,0.03187183,0.8402514,0.27950156,0.047879677,0.58876336,0.7580124,0.017099265,0.8715261,0.44639868,0.018344285,1.0035108,0.63458246,0.03838776,0.8393512,0.5172584,0.0064064097,1.6938062719398903E9
0.19305901,0.49985117,0.012934655,0.15478149,0.5555852,0.012091667,0.16398546,0.4768605,0.007245989,0.11262392,0.5919795,0.006935878,0.026485376,0.57017064,0.015238951,0.19815388,0.59816253,0.020263178,0.2219578,0.5722536,0.025073873,0.45507264,0.6938189,0.014036241,0.41941187,0.3150396,0.013116708,0.5507027,0.65808344,0.0045331134,0.49331474,0.40224457,0.0051885983,0.51654005,0.4710011,0.028487563,0.8418025,0.2784512,0.047677424,0.58778,0.7585665,0.020355863,0.8446426,0.4504975,0.015628837,1.0021265,0.6355957,0.03815182,0.81509566,0.5155826,0.007983439,1.6938062719589377E9
0.17537263,0.49910492,0.012819999,0.13823257,0.5564027,0.012260761,0.15977481,0.49596286,0.009435077,0.095169805,0.59608114,0.0052132322,0.058398005,0.6761613,0.027347656,0.1980446,0.5996065,0.02017008,0.20239669,0.5715755,0.026656965,0.45562005,0.6923517,0.015469535,0.42109573,0.31777316,0.018275866,0.5502331,0.65800667,0.004686375,0.49078727,0.3830833,0.007043009,0.5181887,0.47283632,0.029063033,0.85240453,0.27508467,0.054741174,0.5876217,0.7588059,0.017034445,0.8761741,0.4461279,0.018942114,1.0027715,0.6355505,0.046275463,0.8374879,0.4967677,0.009611966,1.693806271971873E9
0.19162785,0.49825644,0.011136891,0.15289494,0.55526626,0.011906128,0.159273,0.49620247,0.008181059,0.09461444,0.59431696,0.0045597674,0.055621535,0.69394034,0.024249898,0.19743723,0.5998288,0.018967964,0.24035275,0.5720167,0.025842851,0.45594594,0.69289124,0.015772846,0.42138737,0.31678033,0.014145703,0.5511761,0.626548,0.005239287,0.4954383,0.40236408,0.0056873388,0.52092004,0.46886867,0.0283929,0.8389462,0.28178295,0.044164702,0.58983076,0.75947237,0.01756739,0.8724514,0.4473953,0.016489282,1.0024339,0.6345057,0.036879286,0.8351269,0.51440257,0.0058229486,1.6938062719956803E9
0.17754142,0.49931818,0.01225956,0.14027572,0.55618954,0.012088854,0.16423838,0.47453654,0.008108501,0.081059195,0.59584373,0.005814698,0.030750263,0.57089514,0.015977217,0.18171659,0.6026246,0.021096779,0.22118634,0.57109445,0.026819998,0.45537293,0.69344485,0.017754517,0.42057538,0.31705415,0.016220873,0.5496736,0.66088986,0.00537514,0.49201438,0.39903843,0.0068329186,0.52324903,0.47237834,0.029386178,0.841815,0.27662513,0.049691137,0.5908849,0.74403495,0.016918315,0.8754755,0.44679075,0.018149821,1.0037236,0.6353305,0.042360466,0.83104,0.49364036,0.008027546,1.693806272008329E9
0.19294727,0.49811384,0.014994078,0.1542441,0.55473113,0.015048579,0.16299365,0.47647917,0.009338409,0.09663695,0.5730189,0.006688316,0.04093456,0.6733007,0.032864936,0.1967457,0.5957756,0.020797294,0.18451574,0.57261676,0.02851659,0.45263588,0.66962063,0.016650598,0.41958687,0.3172184,0.017865254,0.5511094,0.6273004,0.005147532,0.49316975,0.4022509,0.0060392446,0.5170449,0.46829435,0.030694347,0.8435043,0.27400148,0.049217522,0.5784321,0.7422077,0.0211708,0.8440187,0.4519257,0.015963472,1.0022314,0.63639826,0.042733073,0.8148619,0.5175947,0.008372052,1.693806272027735E9
0.19002728,0.49778968,0.012320662,0.15212889,0.555511,0.011997161,0.15935309,0.47504532,0.0072945864,0.11198446,0.5716287,0.00549541,0.028786533,0.57305306,0.016136035,0.19642413,0.59831035,0.017055051,0.24203014,0.5754209,0.024269983,0.45279926,0.67204565,0.014795839,0.41867933,0.31755787,0.018453116,0.54926586,0.6273199,0.004915313,0.51600564,0.4021799,0.0057376036,0.51801676,0.46950018,0.028234288,0.8418438,0.27399218,0.047834102,0.57935154,0.7453939,0.019082658,0.84457916,0.45087606,0.013619104,1.0019709,0.63535905,0.03365992,0.81064475,0.5118096,0.007009545,1.6938062720400633E9
0.190059,0.49995786,0.012386367,0.13537839,0.55776006,0.011381126,0.16042772,0.47665513,0.0075910087,0.093642555,0.5943979,0.0051423577,0.021176836,0.4550999,0.009964172,0.19706129,0.59836924,0.020027399,0.2611684,0.5736197,0.026645392,0.45648223,0.6922039,0.015632397,0.42178807,0.3164489,0.017332476,0.5721238,0.65890217,0.004823563,0.51299053,0.40193504,0.0063191564,0.5183567,0.4952527,0.02884883,0.837127,0.25447404,0.04789562,0.5898769,0.75533813,0.016904313,0.8710665,0.450268,0.022329802,1.0015581,0.63502353,0.038357887,0.83476007,0.5174705,0.008818178,1.693806272059486E9
0.17341709,0.4966054,0.010657608,0.13576183,0.55436325,0.011474285,0.15764308,0.49351025,0.008533112,0.093602985,0.5948032,0.0052794907,0.040442795,0.6749577,0.03271717,0.1986494,0.59679663,0.020564787,0.24131617,0.5725455,0.024963245,0.47579676,0.696171,0.017767034,0.4175632,0.31678757,0.016687645,0.5502487,0.6572381,0.0051417626,0.4914651,0.40019786,0.0064162235,0.54228085,0.47407794,0.026746335,0.84186685,0.28133726,0.053059295,0.5905828,0.7427551,0.018393535,0.87064815,0.4472702,0.01830907,1.0023142,0.6349511,0.036078326,0.83057475,0.49324185,0.009972139,1.6938062720715825E9
0.19098918,0.49365315,0.010129265,0.15451646,0.5500597,0.013186162,0.1596283,0.49258274,0.009081372,0.11287379,0.5908413,0.0071687214,0.05497066,0.6963377,0.025408082,0.19965559,0.5991931,0.020775748,0.20406365,0.57241815,0.025874458,0.45307386,0.67508566,0.014527194,0.4175672,0.31522733,0.014557473,0.54842323,0.62856305,0.0045591006,0.4944919,0.3981329,0.0055389907,0.5179478,0.47023696,0.026995273,0.840903,0.25208974,0.05435198,0.5754571,0.7458222,0.021180639,0.84846747,0.45166194,0.015888121,1.0020965,0.6354631,0.04096212,0.8119427,0.5130824,0.007481594,1.693806272097332E9
0.19405988,0.49685556,0.013479912,0.155358,0.5531605,0.013707213,0.16349813,0.47511983,0.008400078,0.1114548,0.59165263,0.0075380355,0.027372357,0.5712353,0.017048106,0.19809335,0.5960579,0.02123118,0.20210677,0.57162774,0.027673822,0.4569349,0.6942568,0.017211655,0.420325,0.31690207,0.01675253,0.550047,0.66034114,0.0048919036,0.49298322,0.40081203,0.0059494646,0.51846087,0.47204074,0.030178385,0.8456585,0.27286553,0.050404914,0.5885952,0.76042175,0.022024637,0.87606734,0.44489214,0.016165812,1.0023849,0.6357269,0.043393683,0.8372189,0.5155444,0.0064162756,1.6938062721091323E9
0.1919666,0.4996153,0.012789013,0.15404385,0.5554104,0.014060652,0.16201183,0.47588524,0.0077881454,0.09708326,0.5943108,0.0060700807,0.028200835,0.5703814,0.017044885,0.1981859,0.5991674,0.019502811,0.18675141,0.32509786,0.004498115,0.45636374,0.6937069,0.015449113,0.41808265,0.31642407,0.0169137,0.5492427,0.6578526,0.005000406,0.49311477,0.4010238,0.006510231,0.5210904,0.4732555,0.028484782,0.84245867,0.27164984,0.05144631,0.5877598,0.759056,0.016454656,0.87188953,0.44624758,0.016133416,1.0027542,0.6336088,0.035256278,0.81242347,0.49181557,0.0080399355,1.6938062721272837E9
0.19264531,0.49784252,0.012760051,0.15440618,0.5558593,0.013306183,0.16407855,0.47631007,0.0072664707,0.1159503,0.57267374,0.0060987063,0.03110784,0.6382353,0.023479216,0.19858575,0.57694507,0.019867353,0.20070404,0.5496174,0.022739202,0.4548995,0.673381,0.015486968,0.4210107,0.3361839,0.016793879,0.5517512,0.63231266,0.004739575,0.49397618,0.40179384,0.005976635,0.49756992,0.46713436,0.029813567,0.8415493,0.27657148,0.047653407,0.57365054,0.76004136,0.020609211,0.8447024,0.46990937,0.014158755,1.0025177,0.6349211,0.041865233,0.8153416,0.5153182,0.007928357,1.6938062721443239E9
0.1939862,0.4961567,0.010488256,0.15699029,0.55249184,0.0122452015,0.16454381,0.47344327,0.0069976393,0.097727895,0.59274113,0.006017353,0.02770729,0.57135665,0.016785882,0.19679663,0.5976741,0.020765454,0.23861723,0.5710272,0.027383778,0.45556948,0.69468284,0.016407019,0.41949332,0.3144883,0.013166614,0.5508625,0.65856373,0.00481049,0.5150442,0.401486,0.005695329,0.500914,0.47101063,0.03085002,0.842384,0.24719983,0.05266989,0.5766713,0.7455708,0.018872555,0.8759301,0.44543204,0.017665144,1.0047297,0.6353171,0.042375904,0.84452885,0.5173645,0.0061146677,1.6938062721639748E9
0.1922019,0.498301,0.013154681,0.15502425,0.5541449,0.012463878,0.16297108,0.47589588,0.00816326,0.095887735,0.59320056,0.006001206,0.02718026,0.5730969,0.018615697,0.19721244,0.59543794,0.019694792,0.18700212,0.32412952,0.0045936387,0.47668642,0.6952177,0.016335147,0.41968176,0.31784683,0.016470386,0.5490072,0.658893,0.0050756745,0.5151025,0.4019384,0.0058592255,0.49993464,0.49157768,0.029231638,0.85643923,0.27023584,0.055119958,0.57837635,0.7441237,0.019439438,0.8743309,0.44741166,0.016838185,1.0009246,0.63525724,0.03566892,0.829792,0.513588,0.0068916962,1.693806272175981E9
0.19554357,0.5010771,0.01121616,0.15883133,0.5560905,0.012493034,0.16560763,0.47691953,0.0065487567,0.11775296,0.5930193,0.0060539087,0.034232147,0.60901636,0.015659444,0.20211105,0.600307,0.019952435,0.24380994,0.5729344,0.025401251,0.45656168,0.6950712,0.016595434,0.42241895,0.3167659,0.014920675,0.55023795,0.65772533,0.0048642494,0.49157256,0.40030727,0.006041884,0.5010941,0.47093603,0.03114401,0.8445427,0.27598405,0.048666492,0.57665473,0.74679774,0.017828302,0.8714112,0.44517988,0.013292111,1.0053442,0.6333915,0.029908482,0.8369664,0.51596665,0.0048584407,1.6938062721919769E9
0.19036776,0.497887,0.012826731,0.15323174,0.5546996,0.01308962,0.16055542,0.47524104,0.007615572,0.115077645,0.5730735,0.0065049073,0.032858886,0.61743736,0.021878177,0.20258883,0.5976199,0.021015014,0.18987322,0.5750459,0.025825089,0.45321473,0.6724223,0.016934184,0.41995358,0.31970832,0.018223513,0.5499625,0.6277231,0.0050576082,0.4924096,0.4017564,0.0058987057,0.5015615,0.4480067,0.033179708,0.84210944,0.24839626,0.05607383,0.58944726,0.7416998,0.01804941,0.85004234,0.44891867,0.017011354,1.0029194,0.635606,0.041917488,0.81983155,0.51686084,0.008338921,1.6938062722086125E9
0.1885666,0.49408656,0.011546711,0.13579082,0.554806,0.013112005,0.15148303,0.53799224,0.01477688,0.094295844,0.5943282,0.0063668,0.027289389,0.6160345,0.024873508,0.19516943,0.5959449,0.020200592,0.18270421,0.5708064,0.026144555,0.45695823,0.69275874,0.01666568,0.41882056,0.31808326,0.01757787,0.55133533,0.6584989,0.0050571333,0.51257896,0.38050842,0.0067526256,0.5194833,0.4746115,0.028920114,0.8586585,0.26978615,0.057762083,0.5900316,0.7410877,0.01726057,0.8434293,0.45003113,0.013943209,1.002243,0.63449913,0.03489157,0.8106479,0.51066136,0.006637772,1.693806272227744E9
0.1898495,0.4983283,0.012296002,0.1511674,0.5559094,0.013067352,0.15994108,0.47493693,0.0070124865,0.11316233,0.5727147,0.0062149013,0.031361967,0.61465955,0.020312399,0.19894886,0.5998509,0.018886361,0.20499593,0.57478774,0.023782022,0.4726312,0.67764866,0.0141752185,0.41969585,0.33445078,0.013172265,0.54968655,0.6286303,0.0049454416,0.514563,0.40115535,0.00598737,0.5030756,0.46838385,0.029023493,0.84307116,0.27496904,0.050858185,0.5878835,0.7579069,0.018457295,0.8774122,0.4463536,0.01586435,1.004747,0.6335747,0.0357052,0.8412112,0.5160204,0.006041283,1.693806272247496E9
0.19207463,0.5003988,0.01220872,0.15342572,0.5559782,0.011980414,0.1630326,0.47741675,0.0076484904,0.11475971,0.57167244,0.005746355,0.030477962,0.6385441,0.02464872,0.19899291,0.59775335,0.017915765,0.2374684,0.5499902,0.021367453,0.45286736,0.67285556,0.014794593,0.41794056,0.33323044,0.015144356,0.549364,0.6261683,0.0049386555,0.4944259,0.40071774,0.005853512,0.497517,0.46775657,0.0306335,0.8422403,0.27942348,0.050768897,0.5779966,0.74383587,0.017891342,0.84673643,0.45041296,0.015043789,1.004328,0.6335896,0.03699999,0.813637,0.5134958,0.0071166283,1.6938062722596754E9
0.19546697,0.5008094,0.011608546,0.15652356,0.557845,0.012312924,0.1573012,0.5413153,0.013699287,0.09926208,0.59571576,0.004513722,0.032965764,0.61268675,0.017155766,0.1973465,0.6001215,0.017097484,0.24084364,0.57406247,0.024006048,0.45700902,0.69618297,0.016359352,0.42104703,0.31684658,0.017150195,0.5512874,0.6605426,0.005059668,0.5157913,0.40426108,0.0064320075,0.5207332,0.47264227,0.02916553,0.83970255,0.27703828,0.045315415,0.57953703,0.74580806,0.01995745,0.8712868,0.45079726,0.01859709,1.0015136,0.6358142,0.03655459,0.83455485,0.5176991,0.0073324596,1.6938062722809264E9
0.19082944,0.49873123,0.012616262,0.15201263,0.55528736,0.012457377,0.16017285,0.47635013,0.0075921156,0.09411802,0.59678304,0.0047471276,0.028576713,0.6396344,0.026368342,0.1987242,0.59587187,0.020006875,0.18690465,0.5737122,0.024696339,0.45709836,0.69299495,0.016287917,0.41995764,0.31593302,0.015393321,0.5498925,0.62734234,0.0048855543,0.4936781,0.40149924,0.0058362857,0.5198883,0.47145927,0.029253311,0.8409137,0.24693286,0.052244082,0.5880546,0.75915235,0.018041367,0.87682456,0.443446,0.016704014,1.0028799,0.6350404,0.042927217,0.843317,0.5167092,0.0069855917,1.693806272292036E9
0.19439137,0.50178504,0.0133269215,0.1556282,0.5575563,0.013515018,0.1659818,0.47924024,0.009310214,0.09801696,0.5967902,0.006440582,0.03303121,0.614602,0.023034647,0.19816357,0.59597415,0.01997987,0.19082773,0.32471055,0.005099347,0.4567086,0.6931187,0.017933728,0.42131162,0.31870374,0.022035733,0.5525392,0.65833807,0.005095683,0.514517,0.4007852,0.006891187,0.50531006,0.45255238,0.032964084,0.8574141,0.26825207,0.058124047,0.5893123,0.7399453,0.016665556,0.8740398,0.44849837,0.020038418,1.0017673,0.6351175,0.037877567,0.8344532,0.49406844,0.010499808,1.6938062723113572E9
0.19320568,0.50006557,0.013160581,0.13911088,0.5594766,0.012672601,0.16367462,0.47932082,0.008517755,0.09480893,0.5982772,0.0052928026,0.028764442,0.5753671,0.020276677,0.19619516,0.60008067,0.018911269,0.22073725,0.57157683,0.02650903,0.45537466,0.6939496,0.015177554,0.4180357,0.31743607,0.017760554,0.5488728,0.65608406,0.004540211,0.49140084,0.4005222,0.006248503,0.50163496,0.4710935,0.028689573,0.8419813,0.27462152,0.047940057,0.592701,0.74362993,0.016813569,0.87485236,0.44429374,0.017023312,1.002698,0.6360325,0.044129007,0.8402611,0.51756084,0.0068149855,1.6938062723315155E9
0.17512093,0.4989533,0.012689449,0.13759568,0.55749846,0.013682957,0.13469079,0.5619606,0.017413953,0.09353044,0.5988826,0.0054242676,0.05600428,0.69977,0.030610126,0.19831014,0.60003597,0.02163782,0.20300207,0.5727919,0.028410705,0.45690906,0.6924584,0.017617332,0.42002124,0.31699705,0.018394578,0.54790103,0.66223466,0.0051431656,0.49090278,0.378753,0.0068501034,0.51958025,0.4917276,0.027187878,0.8418695,0.27885544,0.049058184,0.59210205,0.7423216,0.016721189,0.876057,0.44580182,0.016521225,1.0037637,0.63533264,0.04012647,0.83270276,0.49353096,0.00823164,1.6938062723434997E9
0.18954885,0.49654675,0.011412695,0.15293461,0.5533086,0.011955763,0.15835293,0.4949934,0.009343554,0.09493729,0.59231895,0.0048455684,0.030202515,0.6131923,0.019221494,0.19618112,0.59795076,0.016916957,0.16744821,0.32411465,0.0037922,0.4575356,0.6931902,0.016554559,0.41972995,0.31730777,0.016521635,0.5522095,0.6649497,0.0053530554,0.49330157,0.37968573,0.0070343446,0.5158175,0.49079192,0.030768482,0.6713085,0.3853978,0.010267687,0.5879139,0.7587065,0.019299675,0.8696823,0.44775355,0.019788971,1.0013179,0.63522637,0.03650976,0.835644,0.5171049,0.0068106013,1.6938062723617477E9
0.19097434,0.49889934,0.011701715,0.15229341,0.5552584,0.0114051495,0.16105646,0.47564086,0.006709866,0.11071064,0.59283894,0.005599486,0.039828286,0.6740279,0.030095033,0.19911408,0.5965998,0.019237667,0.22336471,0.5746887,0.02397424,0.4535488,0.6700839,0.017590003,0.4230394,0.31707945,0.016357588,0.5502615,0.6270278,0.005353578,0.49211043,0.38326877,0.0066903657,0.51971215,0.47006005,0.028393354,0.8430737,0.27412775,0.04793155,0.5782663,0.74506414,0.017388066,0.84771794,0.45266777,0.015381431,1.0020771,0.63504255,0.038085785,0.8104458,0.5140947,0.007818186,1.6938062723819725E9
0.19232836,0.49971038,0.01291012,0.1539333,0.55552924,0.013506487,0.16242515,0.47643113,0.0080491165,0.112597525,0.59357977,0.007309664,0.03211306,0.6127801,0.020780599,0.20002632,0.5974641,0.020279782,0.22311865,0.5729157,0.024812583,0.4550217,0.696603,0.0141667705,0.42253813,0.31891927,0.017560834,0.55038726,0.6250884,0.004752066,0.51369584,0.40109715,0.0060238675,0.49981886,0.46978375,0.02975026,0.8409009,0.2777526,0.04801786,0.5739462,0.760101,0.019374631,0.8451533,0.4537191,0.018608786,1.0021453,0.63618934,0.048683416,0.8430587,0.5195715,0.008319802,1.693806272394122E9
0.19097003,0.4984551,0.01214859,0.15318242,0.55334395,0.012710878,0.16097394,0.47523078,0.0070102387,0.112251155,0.5897972,0.007273106,0.029893491,0.6101833,0.018618468,0.19727789,0.5960473,0.020078473,0.26045227,0.57268226,0.025877163,0.4557061,0.6914034,0.016489906,0.4179338,0.31382772,0.014538886,0.55015355,0.65550774,0.0046268315,0.49485278,0.40060169,0.0056578433,0.51778686,0.47247553,0.028195811,0.8580174,0.2684301,0.05113415,0.5887575,0.73993725,0.018592378,0.87142605,0.44706357,0.017150791,1.0026611,0.635078,0.039658543,0.8107401,0.5131837,0.0076352153,1.6938062724157248E9
0.19618498,0.4995856,0.0116522815,0.15859447,0.5573583,0.011382623,0.18280177,0.47628102,0.008305635,0.11535156,0.59573996,0.0060140737,0.05751131,0.6950044,0.02355879,0.19948623,0.59869355,0.019774,0.22423516,0.5734334,0.025037616,0.45387,0.6746783,0.0142638795,0.42243844,0.31343204,0.0136127975,0.54896957,0.629519,0.0044997507,0.49448976,0.40316486,0.005393846,0.516015,0.46841118,0.027091349,0.8425927,0.27529976,0.048196767,0.58548594,0.7592069,0.020251308,0.84864825,0.45571202,0.016891196,1.0056181,0.6549212,0.043402728,0.8109888,0.51481646,0.008734374,1.6938062724277383E9
0.19526291,0.50337845,0.010607868,0.15729605,0.55868536,0.011450421,0.16597903,0.48009586,0.0069444063,0.11674883,0.5928781,0.00630225,0.033125386,0.60949516,0.01601959,0.19630544,0.5990233,0.01643573,0.23845226,0.573369,0.023686565,0.45835602,0.6940311,0.01621154,0.42198357,0.31587735,0.016179051,0.5500484,0.66118795,0.0049999505,0.49284804,0.3994884,0.0061141173,0.51752967,0.4730026,0.03002401,0.8407066,0.28046012,0.047794342,0.5768604,0.74131984,0.018612728,0.87753904,0.4461748,0.018902201,1.00337,0.6353923,0.04306265,0.84175,0.52075493,0.007709759,1.6938062724437026E9
0.17329067,0.49959445,0.012275184,0.13654953,0.5579941,0.012270495,0.15181515,0.5395591,0.013744465,0.09652038,0.59799105,0.0054963613,0.032387942,0.6159569,0.020573875,0.19908504,0.6007004,0.01950298,0.20422873,0.57375264,0.024978792,0.45601687,0.6934287,0.014789958,0.4183551,0.334118,0.014439884,0.5512293,0.656157,0.004812157,0.49308512,0.40362763,0.006042148,0.519013,0.47135183,0.029322421,0.84000766,0.24963354,0.05302902,0.5782564,0.7420988,0.017626999,0.87223446,0.44730505,0.018792469,1.0034695,0.63525355,0.03515401,0.83515686,0.51444376,0.0063820584,1.6938062724597238E9
0.19461,0.50279534,0.011098088,0.1554214,0.55951226,0.010510603,0.18076472,0.47824657,0.0089035025,0.11474535,0.59425795,0.004893874,0.03188848,0.6312759,0.015825415,0.19732139,0.59978384,0.01715293,0.24158,0.5745919,0.024400722,0.45671305,0.6931743,0.0142757865,0.42360565,0.31489033,0.014477799,0.54986835,0.62536997,0.005109787,0.4932775,0.4022298,0.0059063276,0.5181078,0.4714281,0.029639492,0.8434659,0.27691916,0.051651485,0.5783061,0.7434415,0.016344473,0.87578595,0.44661173,0.019762317,1.0027678,0.6354947,0.041464314,0.84049726,0.5169295,0.0065623308,1.6938062724777379E9
0.19471174,0.5012339,0.012736814,0.15737483,0.55550784,0.013145621,0.16590875,0.47761756,0.0076475134,0.116209894,0.5923228,0.007370712,0.030247157,0.56903255,0.014760214,0.19878602,0.5969513,0.02067145,0.24132341,0.57310814,0.02608975,0.4571775,0.6952162,0.016332947,0.41940475,0.3349747,0.014366946,0.55026066,0.6602136,0.0048404434,0.49263835,0.40108475,0.0056773596,0.49720907,0.46778125,0.030349273,0.84233594,0.2748748,0.046086483,0.5784531,0.74415326,0.0178927,0.8477341,0.45083326,0.016082713,1.0029259,0.6354297,0.04253817,0.81527156,0.5148915,0.0073616994,1.6938062725010807E9
0.19443762,0.49886054,0.012077778,0.15608676,0.55565083,0.012364862,0.16583095,0.47669977,0.006630919,0.11510729,0.5918648,0.007057587,0.032752372,0.60982096,0.016271712,0.19842398,0.59737766,0.019836457,0.25934964,0.5725939,0.026343938,0.4559358,0.6957643,0.015806297,0.42092258,0.33412904,0.0136800865,0.5519078,0.6593554,0.0046695373,0.49297446,0.40220636,0.0061970646,0.5197644,0.47056136,0.029280981,0.84316635,0.2763449,0.045110445,0.57495594,0.7601294,0.021452138,0.8720894,0.44737527,0.016481156,1.0034213,0.63402927,0.037897907,0.83786005,0.5174464,0.006936184,1.6938062725126528E9
0.19461769,0.49677825,0.013417425,0.15664905,0.5537474,0.012758652,0.16602078,0.4750012,0.007338372,0.11389837,0.59142673,0.0071189003,0.03307195,0.6132991,0.017288668,0.19842005,0.5947526,0.021624656,0.24057177,0.5726294,0.026962187,0.45749158,0.6936421,0.017177237,0.42099628,0.33617532,0.014724989,0.5486432,0.66261005,0.005142309,0.49452978,0.39987692,0.006015696,0.5000745,0.4687711,0.030371128,0.8412523,0.27667308,0.050943363,0.5797478,0.7441523,0.018205993,0.84614176,0.4505845,0.015095291,1.0025858,0.6349373,0.039802846,0.8402883,0.5181395,0.006414002,1.693806272531281E9
0.19504523,0.49905324,0.013077262,0.15763158,0.55420315,0.012725779,0.15424201,0.5601491,0.017661339,0.11568683,0.5902523,0.008745656,0.1304248,0.5572124,0.014619173,0.19997266,0.59636927,0.021765923,0.20381813,0.57186085,0.026142413,0.4550192,0.6951973,0.016003665,0.42096943,0.33376774,0.015430346,0.5462542,0.66058207,0.004897403,0.4940774,0.40169382,0.0059541794,0.498841,0.46958572,0.029251637,0.8433554,0.27708396,0.053028334,0.57752264,0.7420458,0.016495407,0.848077,0.44970274,0.015654689,1.0048177,0.6362883,0.047324825,0.8236544,0.51726735,0.006986039,1.6938062725436793E9
0.19137596,0.49411905,0.010610907,0.15343386,0.5512692,0.012006943,0.1615844,0.47182125,0.0066805496,0.111672655,0.59150326,0.0063945493,0.03145966,0.6134443,0.018388286,0.19863552,0.5984258,0.018494995,0.18426692,0.5715227,0.02326704,0.45373532,0.6717648,0.015704757,0.42065307,0.31715786,0.01688598,0.54992354,0.6245105,0.0048676,0.51237404,0.401628,0.005980662,0.51906574,0.4704317,0.028417291,0.84318346,0.27533388,0.049066894,0.5861235,0.75735605,0.022539958,0.8471482,0.45387584,0.015727466,1.0003434,0.63672733,0.039693512,0.8104186,0.5130833,0.008094576,1.6938062725669747E9
0.1926387,0.4973228,0.011715183,0.15464845,0.55466735,0.012347684,0.16300184,0.47458303,0.0073082903,0.112552874,0.5956619,0.005776943,0.042111002,0.675416,0.031934105,0.19780079,0.59809136,0.020054767,0.20481539,0.5725998,0.02542843,0.45532978,0.6936277,0.015136641,0.421189,0.31591251,0.015061009,0.5504438,0.6608191,0.004941084,0.515162,0.40277952,0.005932827,0.51695055,0.4928621,0.02862583,0.8431036,0.24811731,0.05466746,0.57584643,0.7432143,0.01785464,0.8689945,0.4471897,0.017124366,1.0029714,0.6338303,0.030843794,0.8115341,0.51199126,0.006818653,1.693806272579613E9
0.19126956,0.4989981,0.01281539,0.13752988,0.557338,0.0121645015,0.16269726,0.4754283,0.0076050996,0.09700771,0.5933051,0.00584093,0.027873045,0.56924903,0.01534875,0.19795531,0.5978381,0.020263623,0.20271862,0.5718395,0.025142817,0.45645398,0.6946424,0.016121235,0.4204204,0.3184576,0.015288039,0.5491087,0.6575468,0.004836487,0.4940067,0.40299782,0.0057892175,0.49938115,0.4912071,0.028804248,0.8418392,0.27368334,0.04815871,0.5881345,0.7568831,0.018662086,0.87678665,0.44726038,0.017033208,1.0083385,0.65279865,0.03985619,0.8387346,0.5161505,0.0071492917,1.6938062725957337E9
0.18925898,0.4959124,0.013009538,0.15113357,0.5526875,0.013346053,0.15965772,0.45162055,0.007170592,0.09226099,0.5938575,0.0055218,0.039257415,0.6737933,0.026798196,0.17929445,0.60049653,0.02131517,0.22179316,0.5717735,0.026803669,0.45649374,0.6933643,0.016900012,0.42022225,0.31843615,0.017239723,0.55079347,0.6612685,0.005038353,0.5130219,0.38260755,0.006883904,0.5190859,0.47281998,0.030806158,0.8417947,0.28063163,0.050823923,0.5886344,0.75765103,0.01835139,0.87136686,0.4472803,0.021612326,1.0010176,0.63544923,0.049160566,0.8405735,0.51569533,0.007690959,1.693806272615352E9
