Sample Index	EXG Channel 0	EXG Channel 1	EXG Channel 2	EXG Channel 3	EXG Channel 4	EXG Channel 5	EXG Channel 6	EXG Channel 7	EXG Channel 8	EXG Channel 9	EXG Channel 10	EXG Channel 11	EXG Channel 12	EXG Channel 13	EXG Channel 14	EXG Channel 15	Accel Channel 0	Accel Channel 1	Accel Channel 2	Other	Other	Other	Other	Other	Other	Other	Analog Channel 0	Analog Channel 1	Analog Channel 2	Timestamp	Other
251.000000	-0.506902	45.906104	14.592035	10.696771	131.993802	-2.161416	56.895645	168.629973	11.173412	239.566255	164.152819	-15.742246	191.604773	267.805162	40.591083	454.261764	0.896057	0.986242	0.843575	0.980900	0.976356	0.904719	1.048237	516.957067	260056.183940	36.595649	951.344550	1089.201925	90.771164	1693806265.483190	0.000000
252.000000	-2.405749	45.140939	29.029327	-8.221305	105.141227	59.859348	11.893712	139.588262	94.067689	-53.082236	271.059735	130.289460	-5.487422	197.331890	173.400485	10.874360	0.881026	0.991994	0.923241	0.840081	0.848555	0.937325	0.981124	456.350210	250106.409829	36.597796	932.862426	1027.569003	93.260331	1693806265.487185	0.000000
253.000000	-3.152943	40.586921	44.360278	-10.939813	84.315466	128.744891	-34.500296	83.291971	245.656369	-50.919574	75.393588	193.338871	67.616686	26.796210	377.240506	158.684589	0.983500	0.843163	0.927969	0.950629	0.877522	0.852940	0.946220	472.564370	266092.637519	36.596897	932.930428	910.420514	88.519074	1693806265.491181	0.000000
254.000000	-3.220648	34.040734	56.954091	-16.294308	34.041581	123.755595	46.819409	-0.659072	153.234243	178.246231	-106.761277	126.375144	334.826169	49.654845	-66.592243	898.628667	0.835794	0.882702	0.997889	0.961000	0.812074	0.851373	1.013773	495.913450	256344.924581	36.603196	962.923202	1097.593306	92.387793	1693806265.495182	0.000000
255.000000	-4.170985	28.858305	66.243075	10.894979	4.040263	133.472345	126.209151	-6.676413	59.546843	225.924777	109.483430	-51.081788	175.126399	741.797520	134.502820	-59.425229	0.946713	0.827344	0.940850	0.915763	0.932424	0.979403	0.950314	494.466344	275416.448030	36.590409	1003.771903	1066.570665	90.255975	1693806265.499193	0.000000
0.000000	-4.309764	22.158680	67.386779	34.942218	-18.816422	69.847444	369.800770	134.905207	-30.697576	225.329803	522.342454	152.287014	-65.595177	338.238750	755.882736	218.927259	0.924298	0.962982	0.868032	0.826338	0.969105	0.940482	1.061922	541.384133	247206.356915	36.599204	933.046010	999.675299	85.818407	1693806265.503216	0.000000
1.000000	-3.418145	15.316914	72.096665	64.933041	3.755531	-1.203327	303.647831	312.728787	31.882121	-72.030759	343.210387	639.645328	182.709744	-128.663825	289.228166	653.304184	0.962615	0.866566	0.823860	0.857874	0.999466	0.855441	1.010619	534.670200	258236.966235	36.600244	1050.185712	906.650878	80.185579	1693806265.507196	0.000000
2.000000	-3.455897	8.259626	61.218240	79.667684	25.880278	-29.170072	66.072443	188.849762	167.640888	11.640122	-88.097637	154.366519	252.990528	164.944467	3.457990	96.965655	0.870680	0.954990	0.825691	0.807756	0.990002	0.967678	1.036536	479.416496	250385.534839	36.604482	999.150681	933.807648	96.291988	1693806265.511191	0.000000
3.000000	-3.601262	2.450292	52.106172	90.420466	60.911708	-23.368096	16.035574	120.918629	237.732065	175.095802	-23.007605	-129.951160	138.337124	362.014156	363.864843	108.761032	0.975937	0.940199	0.874143	0.988014	0.978879	0.987026	0.908635	484.020345	239015.915564	36.590090	903.077009	996.066434	92.024775	1693806265.515196	0.000000
4.000000	-2.425872	-0.914119	35.776901	99.429560	99.983352	44.259289	5.686500	-4.658911	115.517030	272.289152	250.444914	38.365568	-112.593029	43.870634	178.447543	437.263235	0.824653	0.824674	0.867069	0.891468	0.982363	0.811808	1.017847	494.328162	244077.332738	36.604044	1026.947045	967.000014	88.234212	1693806265.519187	0.000000
5.000000	-2.335089	-6.612241	20.024485	73.985210	116.299993	89.873934	40.342624	-34.947237	-32.243093	132.580035	304.638605	313.688013	156.185620	38.967707	-28.025050	33.883373	0.852027	0.956712	0.971132	0.835731	0.836999	0.987450	1.081889	502.103407	243633.933364	36.607359	938.059621	1003.558687	81.062775	1693806265.523186	0.000000
6.000000	-1.213366	-9.198256	5.828832	52.021713	126.460960	120.636104	105.506070	25.434066	19.171019	24.205662	58.424097	266.001077	337.590585	357.482263	175.859530	-78.820556	0.805683	0.860350	0.846980	0.983312	0.952552	0.865191	1.056335	462.953336	266351.954147	36.594452	1003.391589	1059.145600	83.518998	1693806265.527186	0.000000
7.000000	0.785484	-6.564415	-4.680290	22.359635	84.383360	159.321048	134.328885	163.291091	81.682154	-35.443961	29.366881	52.671298	108.498240	274.593672	275.094020	533.160299	0.965042	0.864413	0.986617	0.975794	0.979157	0.931173	1.058429	473.893543	278710.004973	36.592384	1078.052751	1082.335161	87.742709	1693806265.531193	0.000000
8.000000	1.374036	-9.044426	-16.488935	-1.255680	38.124653	95.867692	145.679955	237.699892	165.361310	166.963555	100.608080	12.084560	14.507248	23.595332	-40.349058	142.824729	0.924966	0.800805	0.924813	0.983933	0.910926	0.813279	1.042220	504.722323	253711.428578	36.596409	982.809883	938.297016	94.916209	1693806265.535201	0.000000
9.000000	3.337955	-2.978502	-8.125180	-18.917772	4.757004	23.199161	78.062599	119.693938	184.716814	255.055314	334.331734	186.062077	231.119555	129.753543	115.924989	-0.809020	0.833556	0.987973	0.818677	0.803649	0.961769	0.800199	0.919589	468.953518	250002.554438	36.601906	1039.675542	1054.010262	80.621415	1693806265.539189	0.000000
10.000000	4.604655	3.208588	-2.184050	-8.326150	-19.845079	-20.173911	-15.062983	42.709228	77.007690	119.388505	165.099401	225.504198	364.100229	373.037237	261.081220	420.998945	0.908553	0.869357	0.925479	0.959091	0.808249	0.904228	1.026833	541.878288	238262.844901	36.599685	972.475522	1067.317011	80.383730	1693806265.543194	0.000000
11.000000	6.342094	7.798039	1.787829	3.752961	-20.542042	-16.758477	-25.551320	2.281114	2.138760	22.176626	-26.461157	47.909525	54.250873	72.802760	126.232846	181.195413	0.841188	0.954951	0.989972	0.858754	0.927035	0.834643	0.904064	467.116982	265393.663319	36.605990	1023.843730	1004.165009	89.110227	1693806265.547197	0.000000
12.000000	8.244485	14.693006	19.801746	20.235128	13.696682	30.487644	17.421248	-14.309643	-32.793998	-13.843919	-3.543562	-2.291011	-29.381040	8.386379	80.584738	47.176929	0.915357	0.856540	0.858663	0.911229	0.943968	0.816815	1.095366	513.377421	234411.352108	36.597593	1044.421133	972.222731	97.264416	1693806265.551194	0.000000
13.000000	10.000000	21.552217	34.372866	48.417098	64.795730	83.384474	104.912654	128.978143	142.617447	139.827709	218.249135	251.532053	300.202895	313.286721	221.564651	385.449201	0.843617	0.929162	0.867757	0.867440	0.915641	0.872527	0.997665	460.311968	276273.119425	36.590467	1064.531327	1013.672942	84.561706	1693806265.555191	0.000000
14.000000	11.841899	28.119114	49.702879	69.753843	101.364680	118.934467	171.437664	156.405021	160.821777	269.633448	191.847122	269.593867	252.112554	296.831656	325.684379	409.752010	0.890457	0.823356	0.927123	0.933510	0.998478	0.850121	1.084601	542.211149	235145.026264	36.609730	1098.576979	1029.803790	81.735114	1693806265.559191	0.000000
15.000000	13.636755	34.168511	66.067645	91.571721	118.136496	124.944207	186.143519	181.995203	157.634619	115.236177	99.027948	67.889620	-14.452061	-30.045807	-230.524387	-134.523067	0.828111	0.984844	0.812194	0.952268	0.961155	0.948684	0.940018	478.214303	262183.510150	36.604013	996.001033	956.227560	93.156737	1693806265.563194	0.000000
16.000000	15.352693	41.022294	73.064395	106.149194	115.548847	112.307664	84.714494	55.150244	15.927152	14.726561	-27.124922	-7.005145	-45.834516	103.110135	367.127616	591.057303	0.938991	0.841447	0.966842	0.878599	0.910116	0.818761	0.932579	460.046251	255936.483281	36.605345	1077.145510	1000.491710	94.283969	1693806265.567199	0.000000
17.000000	16.982936	46.148306	67.766020	83.020948	78.337951	48.489115	-2.208371	-20.473765	-50.446740	20.825622	75.271763	145.826172	336.534886	726.307548	602.542490	397.424615	0.866011	0.963157	0.819837	0.936243	0.846408	0.801180	1.058847	471.191320	250375.334231	36.595046	912.989914	1033.883636	85.124565	1693806265.571196	0.000000
18.000000	17.929108	49.423635	66.934513	66.231390	37.522901	-24.046097	-22.842276	7.832273	64.717826	180.681463	215.416573	327.715392	507.405191	262.115727	42.039974	-114.111524	0.855997	0.826906	0.940723	0.886218	0.875798	0.905695	0.948872	481.292029	255881.242915	36.590926	1072.503992	1074.027854	90.691687	1693806265.575196	0.000000
19.000000	19.457126	49.070407	59.084968	38.619272	-9.706122	-39.007724	4.250494	94.607405	194.573699	278.264953	235.225229	182.799426	-115.275299	-96.569040	-32.509603	238.976863	0.810170	0.822740	0.876560	0.891075	0.950578	0.967375	0.984617	456.526513	249046.386781	36.602775	1067.752921	1021.618820	82.424385	1693806265.579199	0.000000
20.000000	20.753158	49.836734	48.889488	17.122202	-30.381212	-14.352565	88.945784	171.098655	161.794388	129.407544	-4.619044	-75.721788	33.018410	172.968513	234.013342	421.618875	0.913656	0.986287	0.898459	0.856036	0.943397	0.896979	0.940049	453.220231	263438.511081	36.606435	945.645842	949.687797	98.381879	1693806265.583203	0.000000
21.000000	21.927478	43.128488	31.028941	-3.835368	-17.144728	59.874291	178.148087	151.262838	88.261116	-57.597482	-47.279087	238.697015	218.487244	345.300662	144.920094	96.293339	0.841793	0.975122	0.821024	0.869977	0.871931	0.967167	0.901028	463.433656	258976.046122	36.605012	1007.378210	959.633476	86.928053	1693806265.587199	0.000000
22.000000	23.432999	40.817257	13.874835	-22.917102	19.493569	131.365415	141.221270	82.924291	-47.736370	40.068359	346.666839	229.640525	162.015034	30.428153	-164.242673	158.398426	0.806287	0.951554	0.940660	0.958108	0.904429	0.850855	0.979066	507.891695	243069.719868	36.609695	1086.605705	994.775149	94.710582	1693806265.591199	0.000000
23.000000	23.471714	35.541821	-0.378663	-5.285132	66.305632	152.218364	98.654524	3.499464	1.421775	166.851204	584.042368	131.666915	-103.615100	90.280497	185.266350	282.562647	0.976919	0.870269	0.974771	0.869233	0.888694	0.944558	1.050132	488.800730	249193.751008	36.596317	1061.167949	1007.738513	88.491866	1693806265.595206	0.000000
24.000000	24.122374	29.218111	-13.229304	9.910755	97.395064	128.426992	12.155504	14.414074	114.890539	534.522646	110.374361	-42.724396	84.076318	342.786742	301.455406	104.741287	0.847107	0.981870	0.838161	0.890811	0.916866	0.861443	1.030449	531.908305	257364.423244	36.605901	1084.702424	1007.486258	93.535452	1693806265.599208	0.000000
25.000000	23.455658	21.953487	-6.236325	34.093707	111.643122	67.788821	-50.048900	69.164171	236.637064	260.033267	-117.988872	101.735033	287.869381	194.916818	-4.365772	90.893324	0.978373	0.835888	0.999366	0.926428	0.995260	0.803574	1.019558	499.582564	230407.605577	36.606135	1071.285919	1092.399512	92.681203	1693806265.603206	0.000000
26.000000	24.638998	15.294631	-13.510424	63.870952	112.442477	2.493272	-7.167786	179.930958	313.056379	-74.427183	52.395655	326.921610	166.891962	68.476214	172.409305	296.116869	0.947192	0.932911	0.993566	0.988090	0.812666	0.904402	0.904567	453.918240	247341.271768	36.603568	1054.496186	977.323029	94.395811	1693806265.607204	0.000000
27.000000	23.631459	7.511753	1.382554	91.395666	75.421183	0.075616	76.408119	156.287497	56.181527	-8.483382	181.706238	197.805775	-109.004831	187.597869	440.369513	-65.137220	0.934823	0.921544	0.848291	0.947159	0.967597	0.918642	1.044767	511.629345	277900.649625	36.592507	912.927112	1044.477109	88.130123	1693806265.611206	0.000000
28.000000	22.969142	3.701869	6.243265	88.305303	38.610626	-21.114845	176.332700	109.624911	-11.328709	144.896779	227.761313	39.876630	121.714108	326.111147	90.157584	86.409989	0.974424	0.997143	0.925488	0.821143	0.891233	0.851389	0.958848	474.068495	247822.120362	36.602091	1071.954812	1041.798879	83.035888	1693806265.615209	0.000000
29.000000	22.979094	-3.428824	23.014659	93.792576	2.878351	33.611691	136.851823	-24.496640	34.340232	276.528167	2.157780	10.980995	307.996735	95.929000	103.492278	750.379515	0.822190	0.858855	0.926304	0.932160	0.956728	0.831086	0.975088	489.618825	257325.448942	36.595615	1060.339178	1033.626698	86.869754	1693806265.619204	0.000000
30.000000	22.489811	-5.135189	38.622744	76.658002	-26.730153	92.764293	121.150527	-48.461061	193.924183	136.657270	-35.643630	271.135793	113.604481	-38.676687	449.113524	88.486960	0.855624	0.861991	0.862465	0.937791	0.903516	0.902061	0.941736	505.576348	278368.854540	36.597469	993.831033	972.198211	82.591979	1693806265.623202	0.000000
31.000000	21.270823	-7.057335	51.601886	51.973906	-7.929703	130.130854	19.308018	66.752251	184.340102	-43.989363	129.621714	242.328571	4.860143	200.535778	265.442423	-100.898999	0.918922	0.885018	0.884506	0.918227	0.889770	0.922463	1.046605	528.099223	246058.787135	36.593208	955.346070	1076.127687	91.860904	1693806265.627200	0.000000
32.000000	19.260766	-6.325890	64.794198	21.842853	15.304994	120.570024	-48.316573	299.169399	105.880329	29.632731	236.801808	35.971621	168.357846	171.385839	-192.746860	439.391394	0.961167	0.892470	0.980216	0.890271	0.822766	0.913568	0.941900	522.941511	274523.802522	36.603771	1037.603917	986.104539	86.279006	1693806265.631205	0.000000
33.000000	18.391051	-8.843008	77.557883	6.001125	65.452323	84.939091	-30.275797	225.143622	15.065771	178.657124	124.980539	-29.409673	192.218421	-15.708987	669.913809	146.275712	0.901581	0.955006	0.932051	0.892315	0.935798	0.821192	1.036936	521.857070	268326.787982	36.593816	909.729159	915.102855	90.787878	1693806265.635205	0.000000
34.000000	16.815906	-2.048260	74.326431	-14.907362	92.019696	22.006860	133.417733	154.542347	25.415622	181.573034	-48.129534	223.706870	94.099419	238.722492	316.034717	-35.087272	0.807861	0.840904	0.952802	0.934690	0.854516	0.868062	0.961710	479.183207	269774.457194	36.609780	1009.438442	942.490800	81.953388	1693806265.639206	0.000000
35.000000	15.287793	1.715208	69.433994	-26.296422	105.212766	-15.806504	249.220318	42.633224	106.608113	120.704512	41.546210	309.382967	-67.616917	584.561491	94.965637	368.733535	0.806082	0.845900	0.979464	0.975489	0.865614	0.838905	0.991978	544.643778	248280.216289	36.605033	920.505404	996.442716	86.051764	1693806265.643203	0.000000
36.000000	13.430488	7.972124	59.652813	-3.118803	122.630901	-40.627117	373.307351	-20.030137	227.214370	-79.707342	193.601977	57.909962	237.822547	87.818571	154.735762	172.159192	0.817075	0.950307	0.987489	0.919230	0.848065	0.975840	0.930572	507.753011	274529.060621	36.601130	1029.850379	946.169822	96.669251	1693806265.647206	0.000000
37.000000	11.779038	14.810383	41.827263	16.732741	85.316711	22.167742	123.440675	18.350986	142.035535	-45.116555	245.520321	-93.010337	631.106075	-97.507777	327.317665	-7.834886	0.843137	0.918416	0.924531	0.811612	0.867481	0.882319	0.964423	538.459496	253206.341601	36.605686	912.135957	1067.333295	98.982197	1693806265.651210	0.000000
38.000000	10.000000	21.454171	25.222157	47.824325	34.249894	82.659676	48.110940	124.045888	23.518535	165.088699	71.721223	175.541162	32.452226	251.303025	88.080142	241.437473	0.887574	0.978297	0.944176	0.817783	0.990514	0.996925	0.978862	460.063853	261878.931442	36.604455	918.278427	1006.643311	99.699466	1693806265.655212	0.000000
39.000000	8.307751	29.224856	12.895884	71.488290	-10.752273	116.633212	1.626286	201.514737	-52.265803	247.019331	-17.633022	501.253943	-99.247118	303.995847	22.644994	310.297155	0.873629	0.943647	0.998100	0.820003	0.956325	0.920900	1.050790	534.615443	230181.185808	36.597591	958.473102	1084.538370	99.036155	1693806265.659213	0.000000
40.000000	6.431474	35.099883	-6.443414	82.885833	-11.883577	132.712759	8.111240	162.582203	41.781072	116.817895	128.508983	105.668106	304.151517	-36.475682	401.271859	61.155481	0.874072	0.804498	0.961218	0.960179	0.813412	0.831871	1.036359	485.657022	272894.333235	36.598258	1056.372827	993.800915	98.156628	1693806265.663212	0.000000
41.000000	4.821253	39.593394	-9.572755	94.825364	-12.963489	111.345518	46.948271	62.013063	163.046400	-17.565200	335.703272	-109.299066	185.318954	76.304640	124.950110	239.320103	0.985119	0.923170	0.962329	0.871602	0.887603	0.982054	0.929584	544.449020	245544.102546	36.602601	1044.257879	911.331901	97.615677	1693806265.667214	0.000000
42.000000	2.973053	42.548981	-6.392733	92.971498	22.123370	49.980624	134.820017	-46.301395	163.527648	-12.971914	148.197506	151.727977	53.191025	245.947679	71.782661	234.754821	0.987373	0.842022	0.930021	0.961903	0.943724	0.886593	1.077386	482.844133	241070.056811	36.592324	936.402179	992.052676	81.103152	1693806265.671206	0.000000
43.000000	1.702955	47.684089	-4.905962	64.166418	67.182831	-6.323372	138.693033	-33.042798	126.283203	141.932665	-49.455502	219.242942	89.391294	136.875467	376.858643	-126.870664	0.977445	0.816525	0.991654	0.857066	0.941941	0.853814	1.020801	497.963562	230252.889093	36.609021	935.894942	949.142248	91.435667	1693806265.675205	0.000000
44.000000	0.044644	46.294546	-2.158419	38.565581	100.950565	-22.643791	139.288450	91.374481	-48.757088	273.350501	42.245701	89.892654	373.288210	13.731237	208.537693	422.817624	0.900171	0.961562	0.801249	0.963554	0.929518	0.919432	1.005391	544.746906	271938.885116	36.599106	1063.334510	914.575866	97.164647	1693806265.679209	0.000000
45.000000	-1.126170	50.145267	13.312794	10.489961	130.799959	16.347283	47.962640	169.337966	-35.039163	131.025944	487.563279	38.189982	229.836326	179.463705	52.561705	621.016553	0.975023	0.843152	0.983764	0.880997	0.918952	0.863449	1.016181	547.651007	261123.830068	36.593421	1051.121423	973.358792	88.677371	1693806265.683209	0.000000
46.000000	-2.351801	42.483564	28.815554	-8.774054	124.798385	59.875118	-3.920692	188.333155	92.231724	-75.726479	271.713049	131.637253	-107.808732	195.202900	169.859458	-206.858887	0.906413	0.931710	0.949416	0.957248	0.815512	0.951003	1.009779	541.936915	247438.721797	36.592037	915.715340	913.084632	93.332966	1693806265.687211	0.000000
47.000000	-2.877340	40.605884	45.490985	-26.457949	85.124137	118.674492	-3.559366	82.080589	161.046047	-19.973369	48.837383	275.925021	13.893591	77.606148	859.438286	159.155162	0.850185	0.911357	0.903096	0.814092	0.805812	0.966786	0.965067	492.155920	276018.997378	36.607340	954.627024	1089.571607	90.232744	1693806265.691211	0.000000
48.000000	-2.883420	35.240975	59.973283	-10.390319	33.452879	166.166786	43.300246	-27.565282	155.192886	186.505178	-22.631638	134.757650	227.689398	24.833087	-0.032205	493.119448	0.949490	0.997491	0.941017	0.900662	0.960992	0.988420	0.951632	503.442171	231154.121181	36.600351	918.943639	1034.834223	88.210405	1693806265.695218	0.000000
49.000000	-4.362469	28.576909	71.082287	2.436733	-4.087481	120.339806	138.814978	-54.448568	47.636800	446.082357	109.688079	-117.627056	160.179675	390.024379	17.108762	-73.454039	0.987039	0.973851	0.917120	0.856700	0.896969	0.887463	0.921677	450.605893	237209.627471	36.601194	995.222227	954.435869	91.455965	1693806265.699219	0.000000
50.000000	-4.764616	22.260165	68.678782	34.141159	-22.015009	71.044091	157.793813	64.013901	-54.826984	277.478764	324.240172	101.628330	-140.982858	356.769848	207.998048	112.337794	0.993921	0.814236	0.906400	0.949077	0.869810	0.990446	1.059086	537.885887	257870.218940	36.595136	1048.543016	1058.474606	99.698814	1693806265.703215	0.000000
51.000000	-4.308033	15.080580	70.275800	63.339670	-19.232535	7.997369	149.511374	191.701163	3.901488	-50.595356	153.567957	235.714117	111.767873	-71.430192	141.300841	293.831644	0.907511	0.925336	0.949757	0.927449	0.854763	0.957259	0.977839	450.928905	276194.157679	36.591485	923.162124	938.502004	84.410956	1693806265.707214	0.000000
52.000000	-4.497885	7.186958	65.948243	86.574493	14.440213	-6.096533	65.075068	153.846900	150.318620	7.083887	-74.633545	203.249420	292.628324	335.712475	-42.847582	55.420766	0.917121	0.890650	0.903947	0.801138	0.966922	0.910651	0.982247	514.254379	247137.516784	36.606453	973.299122	985.429807	81.730575	1693806265.711219	0.000000
53.000000	-3.919138	0.595491	53.733109	90.368714	61.879980	-12.318548	-23.298740	105.332893	370.010110	186.477491	-43.625822	25.518077	134.522022	298.689898	379.330634	-19.474690	0.904898	0.822491	0.903450	0.812374	0.942510	0.880193	0.976106	503.799372	249622.055545	36.609338	1086.098174	940.827378	97.815311	1693806265.715215	0.000000
54.000000	-3.245243	-0.700220	36.605020	100.256551	114.096679	42.325500	-5.898616	-21.379183	262.169298	218.927845	222.290324	60.874439	55.711906	56.488506	327.633449	359.239602	0.961837	0.844298	0.957453	0.829140	0.921814	0.886349	0.902228	513.231899	253901.996103	36.603622	974.298611	1069.936399	94.310855	1693806265.719217	0.000000
55.000000	-2.179972	-4.335655	21.771768	74.155152	107.644209	103.798440	25.192703	8.004014	10.916109	135.948168	280.485310	335.297860	148.661819	76.221660	-8.828899	64.623476	0.980737	0.813807	0.843852	0.837926	0.995565	0.847874	0.989824	473.511346	267583.112248	36.598983	918.374981	963.458860	95.462179	1693806265.723216	0.000000
56.000000	-1.380406	-6.341778	4.136934	53.737660	122.156808	160.086184	102.282714	28.598096	-41.886968	-32.287587	84.857971	217.855018	777.697583	311.116144	160.404581	-18.529135	0.930393	0.844912	0.833406	0.895376	0.904898	0.988842	1.028089	535.105643	239193.984770	36.608440	970.515208	913.552562	97.763186	1693806265.727215	0.000000
57.000000	0.653619	-9.380100	-6.556991	27.371723	84.804808	157.354686	144.714650	151.141585	81.316842	-28.885936	20.537075	-14.316596	182.559731	294.622139	277.407492	472.609350	0.806634	0.972798	0.829461	0.959912	0.941808	0.842990	0.985634	453.802216	241033.488297	36.595053	935.698069	1096.057292	92.766154	1693806265.731217	0.000000
58.000000	1.294372	-8.205673	-17.569908	5.415694	39.090336	83.596142	172.958202	186.342919	244.247728	150.828611	83.000528	58.620793	-179.575453	-54.172136	-5.014466	152.594171	0.807367	0.960534	0.846251	0.977815	0.985075	0.909248	1.079576	547.268166	278732.352410	36.609689	987.469520	1014.872911	83.665922	1693806265.735228	0.000000
59.000000	3.211536	-4.873236	-9.812132	-12.912427	4.530472	37.989969	75.061951	153.164509	157.718107	173.261148	207.195647	562.993643	160.763050	113.309523	11.656903	68.989311	0.916967	0.957554	0.813931	0.904023	0.972390	0.948799	1.067538	480.008788	267805.957185	36.605885	1071.299475	922.176829	88.720531	1693806265.739240	0.000000
60.000000	4.598114	2.147072	-4.455419	-8.048824	-6.753427	-1.550545	-4.095760	30.524489	65.232525	125.242310	214.108583	473.161080	191.838987	398.356364	382.016140	641.995508	0.849783	0.804334	0.946261	0.922471	0.993128	0.992870	0.984091	473.162577	242736.180138	36.606802	1038.837692	927.934868	86.707230	1693806265.743224	0.000000
61.000000	6.319824	6.799268	2.285994	-8.351607	-0.731726	-32.901320	-57.225398	-53.228184	-19.518408	26.146107	-25.773188	33.408224	63.326118	113.502336	126.905179	353.765312	0.889184	0.907019	0.912139	0.950474	0.994733	0.937698	0.969639	470.025169	242691.502608	36.609619	1032.254132	928.671459	94.977238	1693806265.747226	0.000000
62.000000	8.272589	14.469416	18.033591	18.151928	17.141106	25.107029	5.593125	40.258520	-29.968898	17.427347	46.555633	-11.177507	-97.771697	-72.736471	-130.178626	97.373540	0.979941	0.888400	0.967026	0.869673	0.930203	0.962946	0.922738	499.917553	255923.534287	36.597390	1084.595059	1028.318754	99.159898	1693806265.751229	0.000000
63.000000	10.000000	21.522758	33.910762	49.309754	66.713429	74.789743	104.395577	243.762461	148.333092	147.830060	222.565950	184.432505	172.815589	196.627570	508.421910	302.522786	0.883000	0.818112	0.999821	0.900946	0.893812	0.845126	1.079503	506.109195	232834.543396	36.602822	974.827726	966.872662	94.850278	1693806265.755221	0.000000
64.000000	11.841576	28.896047	51.726981	68.116723	91.077731	117.722118	148.306603	147.937894	238.716066	173.344610	253.857714	352.243127	200.803860	277.835987	575.650832	188.134358	0.805614	0.833828	0.823001	0.932856	0.806664	0.894591	1.018241	546.405749	265192.906502	36.601976	996.679627	1017.607957	94.710251	1693806265.759223	0.000000
65.000000	13.654230	33.719115	62.034077	93.349222	116.997879	158.863578	160.786452	182.153252	158.971516	134.081556	189.311124	45.466417	-30.295618	-111.830938	-68.523894	-199.043196	0.902161	0.989182	0.941598	0.885103	0.995335	0.977966	0.956081	530.516243	230174.021558	36.595470	964.234173	966.873967	92.909755	1693806265.763224	0.000000
66.000000	15.131415	39.558144	70.130375	95.272479	103.662558	106.169402	92.035664	46.778279	-6.572938	-31.132983	-115.510771	41.625446	-72.021242	109.753626	158.459750	304.980238	0.972325	0.984087	0.879755	0.880926	0.868279	0.956081	0.914405	466.880120	263678.438812	36.609532	1055.360468	1055.476297	94.611698	1693806265.767232	0.000000
67.000000	17.115727	43.781349	75.905548	84.633901	73.125468	49.362797	28.840364	7.422696	-30.364755	16.659842	156.474270	160.344569	300.910667	662.201289	281.953882	299.919732	0.924910	0.810096	0.922173	0.864086	0.812281	0.891031	1.055662	507.149392	235504.619694	36.605856	1029.369683	987.587699	89.412227	1693806265.771232	0.000000
68.000000	18.140552	46.876142	63.584186	62.366535	35.977186	5.887569	-34.322277	4.227852	62.771876	185.009898	234.158438	195.393062	280.351829	248.256925	110.689879	-236.460582	0.969273	0.973979	0.920336	0.983826	0.990980	0.854529	0.961310	532.751467	263422.202503	36.602701	1083.179890	1082.354591	90.837326	1693806265.775225	0.000000
69.000000	19.841633	50.618902	57.882016	38.643869	-10.931495	-30.923826	2.683699	91.830260	150.992508	239.805774	205.779720	102.447454	46.856614	-229.671656	81.369924	193.126614	0.958034	0.924803	0.958861	0.857389	0.927008	0.876236	0.914682	525.333403	232184.881734	36.597134	1099.933170	964.074082	84.120264	1693806265.779229	0.000000
70.000000	20.954342	47.855358	44.951251	9.498134	-32.809155	-11.624090	186.943774	207.520777	223.819822	135.832862	-34.133447	-86.784585	65.958965	216.849426	359.124135	408.065263	0.857054	0.995163	0.846943	0.871901	0.926301	0.843320	1.024300	473.667508	274448.804550	36.601185	978.241060	1038.483044	90.194103	1693806265.783236	0.000000
71.000000	22.187425	46.000542	31.055285	-3.202222	-14.473298	59.918083	324.984297	208.043904	85.822271	-76.695479	5.931209	124.955636	351.184057	249.505416	145.062123	95.834118	0.917781	0.973150	0.817607	0.958395	0.896762	0.997276	0.954554	492.192870	262667.835066	36.609849	1010.394887	1092.170421	94.351861	1693806265.787226	0.000000
72.000000	22.339681	40.662457	15.184534	-22.630067	25.928288	111.139167	150.360161	82.485619	-25.152248	-5.733120	197.800372	248.586089	205.421535	47.513290	-108.012142	158.793725	0.870708	0.957288	0.978342	0.888286	0.880794	0.865996	0.998786	543.455478	264744.216312	36.592801	940.233756	958.484364	87.188499	1693806265.791229	0.000000
73.000000	24.114292	33.950471	1.500604	-19.375125	63.013552	161.028780	111.364065	-29.547361	-40.775060	189.285842	328.543433	137.880479	-69.554531	43.186319	238.432311	386.246752	0.961982	0.857201	0.882389	0.905296	0.915272	0.887719	0.939064	462.264494	276585.829245	36.609450	1073.408803	1075.783191	88.646811	1693806265.795228	0.000000
74.000000	23.947657	29.463043	-7.232856	2.323104	107.702518	109.764771	19.848369	-35.575412	109.146814	479.320469	110.282435	-98.586567	76.413542	413.330037	210.185444	-147.630223	0.923270	0.937985	0.969802	0.981128	0.849026	0.860115	1.045510	494.440968	237667.241758	36.592423	1010.020206	908.874227	98.649149	1693806265.799229	0.000000
75.000000	24.397448	21.935846	-6.624935	33.330883	133.615128	67.568532	-52.777430	61.654237	263.899692	281.323043	-112.155842	66.802343	589.399007	158.607814	-136.043935	179.149726	0.865232	0.995673	0.878461	0.887953	0.852591	0.994850	1.034738	507.929646	230596.348558	36.608736	989.504884	980.432502	88.376649	1693806265.803231	0.000000
