nose x,nose y,nose c,left eye x,left eye y,left eye c,right eye x,right eye y,right eye c,left ear x,left ear y,left ear c,right ear x,right ear y,right ear c,left shoulder x,left shoulder y,left shoulder c,right shoulder x,right shoulder y,right shoulder c,left elbow x,left elbow y,left elbow c,right elbow x,right elbow y,right elbow c,left wrist x,left wrist y,left wrist c,right wrist x,right wrist y,right wrist c,left hip x,left hip y,left hip c,right hip x,right hip y,right hip c,left knee x,left knee y,left knee c,right knee x,right knee y,right knee c,left ankle x,left ankle y,left ankle c,right ankle x,right ankle y,right ankle c
0.29298425,0.51599807,0.55899113,0.28460515,0.5189692,0.4665107,0.28634608,0.51858854,0.41029185,0.2798764,0.5386208,0.49302775,0.28376228,0.5309571,0.35139164,0.33028802,0.5540862,0.53288835,0.3346883,0.52705234,0.5096538,0.38608953,0.55280095,0.22030425,0.38958487,0.5273153,0.32101974,0.37776172,0.5372952,0.2767012,0.3884425,0.5236789,0.2517589,0.4942221,0.53779185,0.58156693,0.49630052,0.53029263,0.61973476,0.5857042,0.5389111,0.5427977,0.58104676,0.540672,0.47129083,0.69069785,0.5478784,0.37538487,0.6684035,0.5445399,0.32060233
0.2872152,0.5102555,0.52730906,0.27684864,0.513486,0.55782217,0.2781742,0.5151214,0.46383634,0.27163947,0.5327791,0.45519283,0.27114385,0.5353574,0.4000867,0.3151797,0.5486749,0.50537694,0.3188938,0.5383198,0.53141785,0.36890882,0.55616635,0.21578293,0.38377702,0.52934265,0.301829,0.38350046,0.53200114,0.2718348,0.3892644,0.5260531,0.25954804,0.48317942,0.534071,0.54963124,0.4854654,0.5333137,0.6225265,0.58026475,0.53538454,0.5782665,0.57503176,0.5403601,0.46085674,0.6847633,0.5414933,0.3482354,0.6659893,0.54268736,0.329747
0.28597653,0.5095972,0.5212742,0.27483192,0.51098204,0.5052062,0.27622068,0.5150238,0.41283536,0.27076545,0.52606654,0.460946,0.2701886,0.53689086,0.35942903,0.31454933,0.5365991,0.47222853,0.31584606,0.551432,0.5148386,0.38140988,0.5417529,0.24485064,0.38079494,0.543418,0.2806402,0.39339924,0.52966833,0.21605706,0.39465028,0.53251886,0.19227868,0.48859686,0.53036976,0.57142246,0.4864661,0.5381069,0.62298304,0.58107144,0.53327906,0.540114,0.5729294,0.540617,0.4468035,0.67646146,0.5380797,0.39235112,0.6622734,0.5449479,0.24895136
0.29395315,0.50767374,0.53192663,0.28454036,0.5091295,0.441961,0.28664958,0.51224935,0.35782197,0.2828002,0.5211689,0.40552026,0.28133512,0.53157604,0.51170456,0.33268154,0.534055,0.47293276,0.33557054,0.53875613,0.50029266,0.38466775,0.53906524,0.24257573,0.386531,0.5398527,0.28264672,0.3812884,0.53790605,0.2589483,0.39804268,0.5436327,0.19816607,0.4925705,0.5294577,0.5107104,0.49602598,0.5379032,0.62039727,0.5805871,0.5329751,0.5160426,0.5757059,0.5399352,0.46994504,0.66569227,0.5364673,0.47467214,0.65493965,0.53921205,0.35154417
0.28885576,0.5153008,0.50258803,0.2810123,0.51792264,0.5572786,0.28321493,0.517524,0.5084312,0.27737117,0.5280184,0.53723764,0.27886415,0.5276194,0.522799,0.32982153,0.5428757,0.52407956,0.33459866,0.5273731,0.49084565,0.38180014,0.545738,0.24821913,0.38783336,0.5253457,0.3351715,0.37256202,0.54962796,0.19315463,0.37715122,0.5354035,0.22363429,0.4917763,0.53034604,0.36920887,0.4939892,0.53180844,0.5365101,0.5825061,0.5337433,0.52132183,0.58186096,0.5392172,0.4609976,0.6672591,0.5376899,0.46776998,0.6590055,0.5381901,0.37320712
0.276602,0.5083369,0.5301317,0.26750642,0.51415896,0.5073658,0.2689677,0.51058966,0.44049153,0.2663563,0.53838927,0.58335984,0.26688236,0.52576184,0.542832,0.31956917,0.5544385,0.37130693,0.3178354,0.52080965,0.5338486,0.36389238,0.5597741,0.19356948,0.3795619,0.5134012,0.31018057,0.36319298,0.5411372,0.31823397,0.3808971,0.51464,0.27707642,0.49139524,0.53779846,0.58381385,0.49357554,0.5276232,0.6382417,0.588634,0.5332759,0.5653634,0.5813453,0.53632253,0.44463697,0.68392754,0.5379319,0.35302606,0.6631202,0.5383116,0.37542352
0.26655304,0.50371623,0.45561448,0.2593627,0.50957733,0.51653045,0.26019615,0.5069779,0.34627977,0.2569496,0.53762513,0.54130876,0.25725815,0.5239991,0.51684463,0.30643812,0.5614165,0.47805265,0.30931538,0.5202819,0.42906773,0.3609535,0.5586567,0.30333516,0.37600255,0.5113561,0.32050636,0.36764878,0.53443736,0.33817202,0.38347578,0.5073627,0.29441792,0.48832437,0.5368807,0.6135249,0.48987755,0.5264548,0.6230551,0.5803272,0.5333607,0.5958117,0.579192,0.53540134,0.4690527,0.68451214,0.5384559,0.36031824,0.6657133,0.5388937,0.3723615
0.27146944,0.50834394,0.5414502,0.2643085,0.51356006,0.46579418,0.26542974,0.50975907,0.42991525,0.26149338,0.53593373,0.59381473,0.26185364,0.5217872,0.544603,0.30980444,0.55605006,0.5138097,0.3127466,0.515777,0.5171306,0.35265106,0.560779,0.2650299,0.37525117,0.50641984,0.32612452,0.3634872,0.5362699,0.3350299,0.37606567,0.506767,0.2962942,0.48291776,0.53353775,0.5614056,0.486131,0.5229638,0.5320052,0.5722221,0.5329076,0.62154686,0.57131326,0.53453636,0.47070417,0.67279994,0.5374861,0.44734994,0.6641679,0.5374309,0.365484
0.27281705,0.50958085,0.54478097,0.26477653,0.5147058,0.46391866,0.2661612,0.5100444,0.43513367,0.26284528,0.5331836,0.6015614,0.2644949,0.5195173,0.3667831,0.3119811,0.55747205,0.5420677,0.3158701,0.51014197,0.53654253,0.36382538,0.5586114,0.21083723,0.37920603,0.5039691,0.30707592,0.359338,0.5396116,0.3137123,0.37402374,0.504941,0.30943578,0.4855895,0.53496325,0.5783274,0.4891331,0.52298236,0.5623175,0.5741416,0.53181005,0.6158103,0.5743555,0.5335727,0.4616967,0.66871655,0.5360215,0.47448337,0.66116685,0.536439,0.37261337
0.28418618,0.50519204,0.51946235,0.2737232,0.5109215,0.5678705,0.27483296,0.50371677,0.50176156,0.27149296,0.5334918,0.47789356,0.27324164,0.5156524,0.43723702,0.32545078,0.55605304,0.49173588,0.32950222,0.50397575,0.46210045,0.3559924,0.56086,0.24369743,0.38055795,0.4995281,0.27996,0.34760854,0.54498696,0.31569695,0.35307527,0.5030013,0.2920483,0.4920207,0.5382439,0.5776106,0.4950536,0.5195132,0.52874887,0.5740012,0.5326481,0.5979248,0.57907975,0.5311309,0.36558,0.66563797,0.5364171,0.4685721,0.66113794,0.53425103,0.37133652
0.28396988,0.49988216,0.4333496,0.27213374,0.504571,0.48075807,0.27395764,0.5008022,0.46084288,0.26903883,0.52932584,0.4763387,0.271721,0.5203998,0.37393633,0.32188308,0.5486264,0.39380476,0.326729,0.5169961,0.44009152,0.3806939,0.5433133,0.24708445,0.3868801,0.51363325,0.3258455,0.355561,0.53498936,0.31250328,0.37352407,0.50958896,0.2515768,0.49035117,0.5334421,0.5074534,0.49310657,0.527683,0.59421396,0.57461935,0.5313081,0.577502,0.5760925,0.5342604,0.42916703,0.6689949,0.53629094,0.4802239,0.66345716,0.536528,0.3581871
0.28238884,0.4946559,0.34572676,0.27549726,0.4977296,0.28385454,0.27396822,0.49770904,0.39049396,0.26261738,0.5203378,0.56936455,0.26235455,0.5200705,0.4726726,0.3081898,0.54407394,0.4321672,0.31315315,0.52903503,0.44816986,0.38096747,0.5413661,0.2510222,0.3862444,0.5206055,0.29634804,0.40894145,0.52583194,0.19308732,0.4083285,0.5080571,0.20953323,0.48435438,0.5301215,0.44208398,0.48748136,0.52995425,0.55561495,0.5729573,0.5293589,0.54965186,0.5727518,0.53473926,0.42181185,0.6702169,0.535742,0.479476,0.66253054,0.53770375,0.34521508
0.28668705,0.49888,0.39330205,0.27529478,0.5010923,0.44008306,0.27430034,0.4975699,0.37621468,0.2631327,0.51916903,0.54052377,0.2628317,0.5226082,0.46196732,0.30982214,0.5425304,0.46590668,0.31516147,0.530777,0.48356444,0.38176617,0.5401856,0.24418965,0.3864642,0.518663,0.28419283,0.38154602,0.5262927,0.24747273,0.3976167,0.5096648,0.20753215,0.48836195,0.53031945,0.41694254,0.4913684,0.528333,0.5501709,0.57328653,0.5288211,0.5398868,0.5727879,0.5345957,0.4022254,0.67046523,0.5357891,0.4704656,0.66297984,0.537177,0.33903497
0.28503788,0.49912786,0.37894997,0.27496475,0.49756047,0.25585166,0.2722506,0.4980609,0.39204484,0.26500654,0.52265996,0.59423155,0.26427168,0.52267194,0.46418023,0.3119241,0.54353863,0.49410892,0.31640923,0.52676916,0.49551895,0.3906786,0.5308293,0.293457,0.38807806,0.50823385,0.29033118,0.395979,0.5150622,0.19420752,0.39655146,0.5005119,0.2147706,0.49444765,0.5282174,0.4872254,0.49256158,0.52816427,0.5421691,0.57536733,0.52638125,0.50554496,0.5705033,0.5341548,0.3940442,0.67641014,0.53378963,0.44427457,0.6658602,0.53752035,0.32403547
0.29119992,0.49714458,0.470312,0.282629,0.50006926,0.38846517,0.2777737,0.49665487,0.38862273,0.27719688,0.5213991,0.3411756,0.27193013,0.5251381,0.39043805,0.32447582,0.5398765,0.4338445,0.3275044,0.5293859,0.3791597,0.39742276,0.5276624,0.29016918,0.39346668,0.5087149,0.3049909,0.38965225,0.51448816,0.25264895,0.39129853,0.5022449,0.25309393,0.49315482,0.52905387,0.5026672,0.49167964,0.5270281,0.54054636,0.57821095,0.5269319,0.5230726,0.5824557,0.53006995,0.36421147,0.6895244,0.533726,0.4953183,0.668811,0.53680867,0.35854754
0.28778645,0.4999504,0.41914946,0.2711197,0.4970722,0.3760741,0.2731992,0.50059235,0.4051769,0.26671737,0.52141356,0.41263917,0.26723832,0.528092,0.3648757,0.3218046,0.5376106,0.3954841,0.3181703,0.5350555,0.5204985,0.3934126,0.5271076,0.2949249,0.3897081,0.5155006,0.2580751,0.38189697,0.52030814,0.26159766,0.38096392,0.5131991,0.23317392,0.49011642,0.5293952,0.521976,0.48926362,0.5284993,0.5492407,0.57895213,0.526798,0.531283,0.5834211,0.52971613,0.36244765,0.6824426,0.53419507,0.4982962,0.6650384,0.53600276,0.37569383
0.29078048,0.5008608,0.44436026,0.2793161,0.49848711,0.32915708,0.2770812,0.49812922,0.44085342,0.2757279,0.52317023,0.3238413,0.27954328,0.5223379,0.24642631,0.32404673,0.54196465,0.44837028,0.3264526,0.51936316,0.36936307,0.36678714,0.5444153,0.26065007,0.38269,0.5134016,0.2535215,0.35575613,0.5312235,0.25143048,0.3744684,0.515236,0.24924855,0.49191386,0.52986944,0.5463227,0.4911476,0.52482057,0.5659293,0.5816752,0.52510226,0.5275272,0.5807579,0.5296717,0.3987407,0.6818341,0.53380626,0.47172615,0.6631667,0.53524226,0.361396
0.29373264,0.4963222,0.4907738,0.28334254,0.49559423,0.3607443,0.28467494,0.4931016,0.3315779,0.279958,0.52702296,0.3835738,0.2781882,0.5138066,0.4647802,0.3223775,0.5550175,0.48734975,0.32701576,0.49888575,0.45345306,0.34439844,0.56283593,0.19058375,0.36361548,0.49105638,0.22143598,0.350909,0.53804916,0.20900317,0.35317025,0.50216943,0.23266402,0.49016905,0.5330585,0.5275533,0.49442777,0.5188749,0.6091137,0.59250706,0.5272312,0.6056522,0.59108377,0.5296129,0.36883724,0.68207395,0.5330786,0.46278146,0.66511,0.5306262,0.34216818
0.2919195,0.4923573,0.50750124,0.28202423,0.4933823,0.3156731,0.28311646,0.49733314,0.4388924,0.27886838,0.5274094,0.3509518,0.2756758,0.51366556,0.4467137,0.32042593,0.55677575,0.45903072,0.32456416,0.49750906,0.43651992,0.34706062,0.56128275,0.17966965,0.36533317,0.48875594,0.21628128,0.35457808,0.5354531,0.18910904,0.35852724,0.4999823,0.2117747,0.4896484,0.5339225,0.5525358,0.49387807,0.51689446,0.6521524,0.5911413,0.52708936,0.6127789,0.5968468,0.5271479,0.40595454,0.68273443,0.53311586,0.45533714,0.6656094,0.5291895,0.35046536
0.30843893,0.49230742,0.4589981,0.29742467,0.49460387,0.5405692,0.29775333,0.5003962,0.31952024,0.29833585,0.5127654,0.3607661,0.28503,0.52541333,0.3152295,0.32646137,0.5245765,0.44137752,0.31664607,0.55108,0.5273097,0.39267227,0.523317,0.28597298,0.38803148,0.52859163,0.31800726,0.3811863,0.51915056,0.22983268,0.381729,0.52867126,0.16002353,0.4940138,0.5168456,0.48532468,0.4920448,0.5343269,0.58410287,0.58917177,0.51898104,0.39083308,0.5861589,0.52960575,0.3744841,0.66948193,0.52641714,0.40014756,0.6579853,0.5314157,0.3430409
0.30457225,0.4884107,0.41949835,0.29142362,0.49289012,0.47107813,0.29227862,0.49502766,0.32015997,0.28357702,0.5207219,0.370679,0.28327534,0.5179445,0.28326812,0.32358938,0.5412448,0.4210714,0.3194546,0.524621,0.5050601,0.3685435,0.542554,0.23863596,0.38398463,0.506937,0.32616282,0.3805506,0.52368504,0.20771247,0.37918675,0.5104879,0.21638556,0.4917304,0.522647,0.42644396,0.49368435,0.5249696,0.5437143,0.58986276,0.52343816,0.37324896,0.5912569,0.528757,0.36251378,0.6767254,0.5294809,0.39911884,0.65301967,0.53139794,0.32814386
0.30479413,0.48642525,0.45184216,0.29110116,0.49195254,0.48427045,0.2919426,0.4940047,0.33237773,0.28235838,0.523439,0.38914147,0.2949749,0.5219303,0.1818814,0.32334903,0.54491013,0.4128204,0.32767177,0.5181937,0.44272935,0.3671164,0.53938586,0.21496789,0.3836492,0.5013733,0.29893962,0.36183965,0.52204984,0.20120142,0.37673447,0.5023594,0.21845905,0.49631175,0.52429616,0.4685766,0.4946267,0.52077335,0.38086295,0.58443606,0.5233398,0.45461804,0.59459126,0.5307083,0.28200805,0.6773747,0.53166854,0.4059409,0.6690409,0.5327089,0.2628924
0.31731814,0.4864784,0.31565848,0.30519378,0.48905587,0.31530473,0.30624387,0.49416134,0.22026178,0.29589695,0.51652735,0.26452264,0.28232503,0.5224242,0.21121213,0.31779072,0.53424805,0.3326234,0.31172782,0.53236306,0.46226904,0.38854206,0.5278509,0.26931226,0.38421273,0.51439965,0.3042369,0.4067783,0.5226908,0.16320401,0.38743794,0.5150571,0.19098656,0.49604493,0.5201843,0.43676183,0.49417147,0.5239909,0.5043893,0.5879193,0.52310663,0.36737177,0.58581305,0.5299995,0.32610565,0.68363917,0.5308989,0.40258732,0.67312694,0.53351855,0.27104977
0.32804072,0.48528624,0.44728932,0.31699026,0.4900684,0.52369285,0.3177733,0.49237567,0.41898185,0.30911672,0.5185197,0.39658263,0.30927223,0.51693755,0.284415,0.34413886,0.535273,0.40768453,0.34731507,0.5132612,0.3731323,0.39376372,0.5295619,0.25572723,0.38940293,0.5029174,0.26601765,0.36823314,0.52691996,0.15915093,0.36934704,0.50745475,0.18176717,0.5045719,0.5200739,0.5257665,0.5046103,0.51739097,0.5622442,0.58937836,0.52286446,0.38282537,0.59416646,0.53017557,0.30023932,0.6823184,0.52988756,0.42888364,0.6730191,0.5325272,0.30519176
0.3327471,0.4859932,0.4907016,0.32375175,0.49207136,0.55278057,0.32498497,0.49417645,0.4363623,0.31561399,0.52030474,0.46146655,0.3235659,0.5170033,0.26505107,0.35265526,0.533919,0.43202674,0.35785788,0.51319045,0.48130432,0.36978298,0.5336509,0.17228234,0.3727823,0.49336308,0.18711993,0.3644172,0.5138376,0.15837745,0.3502892,0.5012566,0.14904924,0.5108011,0.5191038,0.4969764,0.5116642,0.5167475,0.5744756,0.60468006,0.5231161,0.38895807,0.6012943,0.5302396,0.34202492,0.6884067,0.527032,0.42946675,0.6798133,0.5300492,0.33467028
0.31237477,0.49237865,0.48351234,0.30631498,0.49470577,0.45362923,0.30697277,0.49974072,0.29034492,0.30292922,0.5144384,0.36358753,0.2926516,0.5220337,0.3983024,0.3276984,0.5253831,0.4028529,0.32993576,0.5333103,0.39750305,0.37560567,0.5200519,0.19787574,0.3728232,0.516919,0.20047815,0.36935887,0.496541,0.24533328,0.36649117,0.49497652,0.25962278,0.49610227,0.5092803,0.3627572,0.495337,0.52335817,0.5461978,0.5887059,0.5185917,0.42361757,0.5846034,0.5286144,0.3331989,0.6802105,0.52465767,0.38766742,0.66922486,0.53138864,0.29865077
0.30333227,0.4936152,0.4069902,0.29232386,0.4971568,0.50341284,0.2929547,0.5020855,0.32177368,0.28769404,0.51764214,0.37977976,0.28488237,0.5224152,0.31069323,0.32276106,0.52947766,0.38805524,0.32003444,0.53434277,0.495046,0.37423036,0.52550185,0.23105216,0.37106794,0.51711595,0.21697606,0.37128195,0.4955722,0.25157276,0.36822045,0.49094707,0.25804195,0.49275815,0.51059604,0.36914387,0.49376094,0.52128863,0.5409304,0.5919033,0.5184201,0.42733854,0.5908855,0.52751255,0.37132177,0.6847014,0.52503455,0.41742605,0.6748452,0.5308492,0.3169365
0.3008791,0.49230772,0.3632261,0.2890185,0.49626297,0.47381735,0.28996184,0.50156057,0.28990665,0.28373194,0.5153335,0.337153,0.2744042,0.5234473,0.30775133,0.31962115,0.5255326,0.33054245,0.31575426,0.5364435,0.47728384,0.373597,0.52583796,0.24622254,0.3703625,0.52198267,0.23924091,0.39340028,0.5040865,0.25426108,0.38827452,0.5008182,0.24441989,0.49474537,0.5081806,0.34844035,0.49385715,0.5218557,0.5224849,0.60633993,0.5189887,0.47526693,0.5939725,0.52754766,0.39154074,0.6929993,0.5273371,0.41219762,0.6821202,0.53192747,0.3266572
0.30330902,0.4916119,0.41561618,0.29221264,0.4969333,0.48702425,0.2933999,0.49990565,0.36820206,0.29631346,0.51809984,0.2932462,0.29626292,0.5207374,0.19405015,0.3238782,0.5352649,0.37541538,0.32018256,0.5244267,0.47641933,0.3644393,0.5394236,0.23024306,0.37391436,0.50168943,0.30356932,0.3868885,0.51420444,0.19880724,0.36792862,0.49119565,0.2562248,0.49952322,0.50997883,0.39109316,0.49674186,0.5165987,0.3542907,0.6070225,0.51870906,0.45968285,0.5973054,0.5273597,0.39421684,0.69492567,0.5277179,0.3927488,0.68503153,0.53220904,0.3209854
0.30197513,0.49040782,0.3935398,0.291308,0.49659467,0.47570956,0.29286402,0.49859166,0.3813468,0.2764057,0.5227663,0.4225126,0.28791147,0.5209819,0.2630802,0.32187983,0.54115754,0.3522835,0.32035917,0.5157351,0.513133,0.34760663,0.54870164,0.24640289,0.3507529,0.48394546,0.2756265,0.3380708,0.5046953,0.20329292,0.33775222,0.48694965,0.21694702,0.49818164,0.5123424,0.41483748,0.4975493,0.5182379,0.50579315,0.60537255,0.5201847,0.4598711,0.60235703,0.5308071,0.34785983,0.6911764,0.52575105,0.39007038,0.6845592,0.52906626,0.313824
0.30733943,0.49098307,0.46638614,0.29672095,0.49757963,0.49401072,0.2984115,0.49869356,0.44320485,0.28998774,0.524171,0.37648448,0.3011353,0.5193101,0.21549317,0.32724002,0.5433547,0.42895198,0.3322535,0.51030535,0.4765907,0.34353468,0.54800135,0.24640386,0.346726,0.47751388,0.2683199,0.3533363,0.5174507,0.22030331,0.32137942,0.49082583,0.34530288,0.50054026,0.5141555,0.4839383,0.500939,0.5166003,0.5668964,0.6060567,0.521683,0.4480198,0.60459316,0.5308528,0.35908362,0.69922054,0.5249286,0.4012808,0.6868237,0.5286331,0.3067315
0.29620963,0.4900379,0.5215107,0.29019487,0.4951986,0.5044811,0.29150665,0.49701476,0.4077721,0.27788985,0.5208668,0.453975,0.28691453,0.51909626,0.30942324,0.32569623,0.54159254,0.43182,0.3244371,0.51150084,0.5524459,0.3667516,0.52938366,0.26430812,0.36078617,0.486216,0.27420726,0.357802,0.5113843,0.26959845,0.35782874,0.49794683,0.25025892,0.4985597,0.5163666,0.5352162,0.4982501,0.517429,0.5617347,0.6005584,0.51987016,0.47027808,0.59945315,0.52829045,0.4038188,0.6900386,0.524878,0.4137663,0.6810884,0.528175,0.33633175
0.30295262,0.48647138,0.43584588,0.29368812,0.49345195,0.5354259,0.29479933,0.4934647,0.46971488,0.28017277,0.5225787,0.503466,0.28889552,0.5150162,0.37911534,0.32170808,0.54702115,0.39620382,0.32899028,0.5016066,0.41918987,0.3516625,0.5391444,0.24728374,0.35449862,0.4708643,0.27684194,0.352346,0.51654947,0.25338084,0.3396718,0.48641595,0.35299262,0.49695012,0.5189249,0.56445175,0.49555647,0.5110398,0.57171607,0.5992953,0.5202241,0.5195885,0.5979505,0.5265573,0.43160486,0.69049,0.5242917,0.4204428,0.6823713,0.52682495,0.33855563
0.30619183,0.49113387,0.46030876,0.29768983,0.49842224,0.5057886,0.29884386,0.4975968,0.48917285,0.29084507,0.52346605,0.46133736,0.292862,0.5129525,0.42704576,0.32687202,0.54762954,0.45985577,0.33277678,0.49899444,0.49789986,0.33422172,0.5569163,0.20802715,0.34960788,0.47055313,0.2704643,0.3384931,0.5254737,0.17442633,0.3392073,0.48622972,0.32216266,0.49453372,0.5183336,0.5482805,0.4930745,0.51059973,0.5507224,0.5996025,0.51771677,0.49462232,0.5976192,0.5249833,0.45206344,0.69008744,0.5239767,0.43282366,0.6814651,0.5281912,0.35172328
0.3024953,0.4966457,0.5579542,0.2935696,0.4942634,0.38995796,0.29618028,0.5004364,0.47761756,0.29075658,0.5254454,0.49850038,0.29222253,0.51172876,0.45475185,0.33000523,0.55146927,0.5237098,0.3327884,0.49642214,0.61613595,0.32947206,0.5603902,0.19247484,0.34475577,0.46892315,0.24525136,0.33880112,0.52540016,0.1564374,0.32505614,0.488832,0.28878883,0.4938386,0.52180463,0.55015016,0.49306947,0.5080931,0.52972007,0.60091794,0.5175214,0.5467585,0.6003221,0.5224024,0.42317396,0.688547,0.5231139,0.4413987,0.6818323,0.5248833,0.36268026
0.30398852,0.5001882,0.55711186,0.29381728,0.4962524,0.44274879,0.2973324,0.5031078,0.47877598,0.29247084,0.5245344,0.54958117,0.29422408,0.5119826,0.48119065,0.33403096,0.547859,0.5660954,0.33826864,0.4985858,0.5940879,0.32985651,0.5536563,0.21672572,0.34011364,0.47027344,0.23703578,0.3137848,0.5282588,0.19072074,0.32117543,0.48089123,0.21712236,0.49891555,0.5203745,0.6087201,0.4986543,0.51048845,0.610116,0.60131687,0.51602393,0.49214748,0.60008895,0.5238238,0.42324278,0.6905808,0.521186,0.3928371,0.6836631,0.5249424,0.3357196
0.30958593,0.4968402,0.49282956,0.30159277,0.4957564,0.32278132,0.30185482,0.5047077,0.441204,0.29711393,0.5199637,0.5006759,0.30533147,0.5181658,0.31362975,0.34351465,0.5335702,0.4484742,0.3431778,0.51345766,0.5633304,0.33133084,0.54202676,0.20843555,0.34205493,0.47912854,0.23466182,0.3490517,0.5130289,0.20671038,0.31772214,0.49086845,0.20420524,0.5022155,0.51253074,0.5464363,0.50086427,0.51575994,0.479236,0.60352635,0.51582664,0.47102138,0.59897506,0.52647346,0.45411253,0.6971833,0.52226543,0.34575257,0.68877137,0.527974,0.33729962
0.31430808,0.49534845,0.5256889,0.30515262,0.49502665,0.3265057,0.30619055,0.49452275,0.3255665,0.30110943,0.519457,0.5482516,0.3082472,0.515955,0.3522174,0.34592888,0.5359559,0.4865894,0.34480637,0.5083106,0.58711565,0.32357717,0.5487493,0.20176204,0.31866556,0.477924,0.2614981,0.32554483,0.5257415,0.13323663,0.28525215,0.49553677,0.19930166,0.5023259,0.51121473,0.53355753,0.50226164,0.5190786,0.6160821,0.6024095,0.51443326,0.49994794,0.59872365,0.5267123,0.4683082,0.68788457,0.5214945,0.3329305,0.6826595,0.5278033,0.35369304
0.30826545,0.49334726,0.51689297,0.29572895,0.49348468,0.44146377,0.2999443,0.4985181,0.5291011,0.29469442,0.5234535,0.5543311,0.29563278,0.50885487,0.51246053,0.33511895,0.5490986,0.5777779,0.3374264,0.49358928,0.65836954,0.30379888,0.5655064,0.2243886,0.3170301,0.46848464,0.23524056,0.3011156,0.54532444,0.14245209,0.2906846,0.48821327,0.24987781,0.50023717,0.51967514,0.62933946,0.49980336,0.5095763,0.6172432,0.5998366,0.5155569,0.4700867,0.5987558,0.5240608,0.46119452,0.69109154,0.52313006,0.39779723,0.6846919,0.5270768,0.33875105
0.3107191,0.4907958,0.5537578,0.3020768,0.4933066,0.32240587,0.30381796,0.49493015,0.5619956,0.29696506,0.5210535,0.5427954,0.2985584,0.50594693,0.5217936,0.33783004,0.5488765,0.5916867,0.34061927,0.49300367,0.6543628,0.32558867,0.55786496,0.22758044,0.32263944,0.46989918,0.22757976,0.30202612,0.5461272,0.14887574,0.29356176,0.48997554,0.24138732,0.50124043,0.52001864,0.6503352,0.50088155,0.5066764,0.6179744,0.59923506,0.5154873,0.47075176,0.5982389,0.52243143,0.4616278,0.6891648,0.5239401,0.38679937,0.6833605,0.527592,0.34363776
0.31361952,0.49140155,0.56811655,0.3043329,0.49306104,0.3414255,0.307895,0.49661934,0.5323366,0.2993167,0.5203582,0.56433296,0.30651027,0.50972724,0.3875882,0.3384789,0.5465508,0.58096933,0.34517106,0.4992051,0.44788378,0.32426536,0.5531578,0.21410914,0.33367956,0.474819,0.21726482,0.32751796,0.5273888,0.12740554,0.288208,0.49309158,0.18525933,0.50219125,0.5193712,0.6469869,0.50178,0.50885177,0.6371788,0.60120654,0.5154551,0.44352517,0.6002892,0.5227765,0.4339466,0.6848652,0.52433157,0.41394314,0.6806507,0.5281912,0.34198692
0.31647202,0.49465805,0.5714754,0.30825555,0.49629244,0.50635785,0.30947578,0.49826682,0.3836144,0.3117755,0.5129503,0.45065403,0.3116981,0.5156807,0.3405357,0.350721,0.5241488,0.49406147,0.3509881,0.5182492,0.4102655,0.32811058,0.5381939,0.17773698,0.3128368,0.5583572,0.23188807,0.32720858,0.51148665,0.17237596,0.28575325,0.52745193,0.1477412,0.50402486,0.507867,0.47406733,0.5021389,0.51707315,0.47446212,0.6029428,0.51405764,0.47462654,0.59733784,0.5262184,0.4316421,0.68686604,0.5236368,0.342989,0.68155646,0.53064793,0.32721695
0.31263283,0.4889495,0.55244374,0.3040582,0.49140057,0.3317773,0.3059939,0.4924658,0.55017674,0.299375,0.51902723,0.51764506,0.30626404,0.50443786,0.38150796,0.3440033,0.5434932,0.47152054,0.346097,0.49564683,0.46696535,0.32756382,0.5578042,0.24911557,0.33904463,0.4745869,0.2257873,0.33113337,0.5288148,0.17500916,0.32399604,0.49090075,0.24391603,0.49984598,0.51750016,0.60775614,0.50025904,0.50875497,0.61076915,0.6004366,0.5160757,0.42652658,0.5993427,0.52339494,0.43080884,0.68584555,0.5255017,0.4143256,0.6799673,0.5296558,0.23387438
0.3096617,0.49326715,0.50935346,0.30068195,0.49721882,0.56879824,0.30192327,0.50051546,0.4314944,0.30707765,0.51263195,0.4195661,0.3060569,0.51698744,0.29687092,0.34702998,0.524255,0.47194394,0.34713507,0.51986647,0.3746624,0.33815646,0.53411484,0.18505612,0.33678302,0.52535677,0.16268851,0.33262825,0.51223546,0.20033029,0.31517613,0.5237477,0.18879941,0.50427675,0.50756025,0.45690423,0.50342685,0.5184432,0.4816831,0.6041438,0.5171891,0.49661374,0.59984845,0.5298933,0.38242513,0.68135065,0.52518034,0.38635218,0.6742523,0.5329156,0.2903956
0.3072,0.49579844,0.4720588,0.29722548,0.49870917,0.53138036,0.29843587,0.5013651,0.4344195,0.2967175,0.51366705,0.52423614,0.2971488,0.51649445,0.41590056,0.34518236,0.526549,0.44535166,0.34510085,0.51694894,0.3291384,0.33816057,0.5369289,0.17899683,0.33680362,0.5226554,0.14878738,0.33501694,0.5114529,0.20253478,0.31724888,0.521495,0.18324298,0.4984554,0.50848794,0.4272288,0.49661455,0.5182576,0.43024385,0.5982852,0.51574916,0.50816214,0.59248424,0.5280214,0.373978,0.672748,0.5256119,0.37483233,0.6647307,0.5338019,0.2751578
